match,name,win
79,acme_,1
79,HYEGUYS,1
79,pb.,1
79,ExitNextRight,1
79,x_WaR_xX,1
79,johnnydang,0
79,sLipZ-,0
79,aanzu.,0
79,KylieJenner,0
79,Demon1_,0
105,emc.clark.kent,1
105,acme_,1
105,pb.,1
105,x_WaR_xX,1
105,Maddeh,1
105,Rars,0
105,bdy,0
105,Demon1_,0
105,SkullZzz-,0
105,K.r.y.p.T,0
106,therealfusion,1
106,cafe,1
106,HYEGUYS,1
106,Demon1_,1
106,bdy,1
106,xios,0
106,phantaśi,0
106,acme_,0
106,pb.,0
106,fallacy._,0
107,pb.,1
107,phantaśi,1
107,acme_,1
107,fallacy._,1
107,xios,1
107,cafe,0
107,Demon1_,0
107,HYEGUYS,0
107,bdy,0
107,therealfusion,0
108,bdy,1
108,Demon1_,1
108,phantaśi,1
108,kxboops,1
108,xios,1
108,therealfusion,0
108,K.r.y.p.T,0
108,cafe,0
108,KylieJenner,0
108,acme_,0
109,K.r.y.p.T,1
109,KylieJenner,1
109,acme_,1
109,cafe,1
109,therealfusion,1
109,phantaśi,0
109,Demon1_,0
109,bdy,0
109,kxboops,0
109,xios,0
111,phantaśi,1
111,emc.clark.kent,1
111,linoleum,1
111,childspley,1
111,x_WaR_xX,1
111,Rars,0
111,constablle,0
111,ExitNextRight,0
111,bdy,0
111,Bizygha,0
112,x_WaR_xX,1
112,childspley,1
112,emc.clark.kent,1
112,linoleum,1
112,phantaśi,1
112,bdy,0
112,constablle,0
112,Rars,0
112,Bizygha,0
112,ExitNextRight,0
113,bdy,1
113,Geetee,1
113,ExitNextRight,1
113,therealfusion,1
113,Bizygha,1
113,childspley,0
113,constablle,0
113,phantaśi,0
113,Dr.EggMcMuffin,0
113,x_WaR_xX,0
124,Rars,1
124,Demon1_,1
124,x_WaR_xX,1
124,blackmane-,1
124,Dr.EggMcMuffin,1
124,eP_,0
124,ExitNextRight,0
124,K.r.y.p.T,0
124,constablle,0
124,emc.clark.kent,0
128,constablle,1
128,eP_,1
128,K.r.y.p.T,1
128,emc.clark.kent,1
128,ExitNextRight,1
128,Rars,0
128,x_WaR_xX,0
128,blackmane-,0
128,Demon1_,0
128,Dr.EggMcMuffin,0
130,cafe,1
130,Ðarth,1
130,K.r.y.p.T,1
130,Kngkyle,1
130,blackmane-,1
130,bdy,0
130,eP_,0
130,sLipZ-,0
130,xios,0
130,Dr.EggMcMuffin,0
131,sLipZ-,1
131,eP_,1
131,Dr.EggMcMuffin,1
131,xios,1
131,bdy,1
131,cafe,0
131,Kngkyle,0
131,blackmane-,0
131,Ðarth,0
131,K.r.y.p.T,0
148,mighty,1
148,Demon1_,1
148,Dr.EggMcMuffin,1
148,ExitNextRight,1
148,emc.clark.kent,1
148,blackmane-,0
148,Vicarious_,0
148,raynn,0
148,sekomaniac,0
148,Avalanche._,0
150,ExitNextRight,1
150,bdy,1
150,Demon1_,1
150,K.r.y.p.T,1
150,therealfusion,1
150,KylieJenner,0
150,blackmane-,0
150,fallacy._,0
150,xios,0
150,ben_afps,0
151,xios,1
151,ben_afps,1
151,KylieJenner,1
151,blackmane-,1
151,fallacy._,1
151,therealfusion,0
151,bdy,0
151,Demon1_,0
151,ExitNextRight,0
151,K.r.y.p.T,0
152,Demon1_,1
152,ExitNextRight,1
152,K.r.y.p.T,1
152,bdy,1
152,therealfusion,1
152,fallacy._,0
152,xios,0
152,KylieJenner,0
152,ben_afps,0
152,blackmane-,0
216,Demon1_,1
216,K.r.y.p.T,1
216,emc.clark.kent,1
216,Kngkyle,1
216,blackmane-,1
216,ExitNextRight,0
216,Dr.EggMcMuffin,0
216,Vicarious_,0
216,BNG_Hitman,0
216,acme_,0
228,constablle,1
228,K.r.y.p.T,1
228,xios,1
228,ExitNextRight,1
228,Kngkyle,1
228,x_WaR_xX,0
228,pb.,0
228,blackmane-,0
228,Vicarious_,0
228,Demon1_,0
241,K.r.y.p.T,1
241,Kngkyle,1
241,Bizygha,1
241,Demon1_,1
241,ExitNextRight,1
241,Vicarious_,0
241,blackmane-,0
241,x_WaR_xX,0
241,constablle,0
241,Ðarth,0
255,blackmane-,1
255,Kngkyle,1
255,xios,1
255,Ðarth,1
255,ExitNextRight,1
255,bdy,0
255,x_WaR_xX,0
255,K.r.y.p.T,0
255,Vicarious_,0
255,therealfusion,0
260,Vicarious_,1
260,bdy,1
260,x_WaR_xX,1
260,therealfusion,1
260,K.r.y.p.T,1
260,Ðarth,0
260,ExitNextRight,0
260,blackmane-,0
260,xios,0
260,Kngkyle,0
270,Ðarth,1
270,Dr.EggMcMuffin,1
270,ExitNextRight,1
270,blackmane-,1
270,pb.,1
270,bdy,0
270,xios,0
270,inceptoS-,0
270,x_WaR_xX,0
270,Vicarious_,0
274,xios,1
274,x_WaR_xX,1
274,inceptoS-,1
274,Vicarious_,1
274,bdy,1
274,Ðarth,0
274,blackmane-,0
274,pb.,0
274,Dr.EggMcMuffin,0
274,ExitNextRight,0
324,Demon1_,1
324,Kngkyle,1
324,SkullZzz-,1
324,xios,1
324,bdy,1
324,Dr.EggMcMuffin,0
324,Rars,0
324,fallacy._,0
324,plat,0
324,Vicarious_,0
331,sLipZ-,1
331,Dr.EggMcMuffin,1
331,phantaśi,1
331,Demon1_,1
331,xios,1
331,therealfusion,0
331,Vicarious_,0
331,fallacy._,0
331,K.r.y.p.T,0
331,Kngkyle,0
577,Vicarious_,1
577,bdy,1
577,Bizygha,1
577,K.r.y.p.T,1
577,therealfusion,1
577,emc.clark.kent,0
577,Dr.EggMcMuffin,0
577,xios,0
577,fallacy._,0
577,Demon1_,0
584,Bizygha,1
584,bdy,1
584,K.r.y.p.T,1
584,Vicarious_,1
584,therealfusion,1
584,xios,0
584,fallacy._,0
584,Demon1_,0
584,emc.clark.kent,0
584,Dr.EggMcMuffin,0
594,DieLittlePiggy,1
594,xios,1
594,Demon1_,1
594,bdy,1
594,fallacy._,1
594,therealfusion,0
594,Vicarious_,0
594,K.r.y.p.T,0
594,eP_,0
594,sLipZ-,0
600,sLipZ-,1
600,Vicarious_,1
600,eP_,1
600,therealfusion,1
600,K.r.y.p.T,1
600,xios,0
600,Demon1_,0
600,fallacy._,0
600,bdy,0
600,DieLittlePiggy,0
605,bdy,1
605,Dr.EggMcMuffin,1
605,KylieJenner,1
605,DieLittlePiggy,1
605,K.r.y.p.T,1
605,Draymith,0
605,therealfusion,0
605,fallacy._,0
605,eP_,0
605,Ðarth,0
607,Ðarth,1
607,eP_,1
607,fallacy._,1
607,therealfusion,1
607,Draymith,1
607,Dr.EggMcMuffin,0
607,xios,0
607,bdy,0
607,KylieJenner,0
607,DieLittlePiggy,0
1268,Demon1_,1
1268,x_WaR_xX,1
1268,ExitNextRight,1
1268,SkullZzz-,1
1268,Ðarth,1
1268,Geetee,0
1268,constablle,0
1268,Draymith,0
1268,HuskyT_T,0
1268,Vicarious_,0
1275,SkullZzz-,1
1275,x_WaR_xX,1
1275,Demon1_,1
1275,ExitNextRight,1
1275,Ðarth,1
1275,Geetee,0
1275,constablle,0
1275,HuskyT_T,0
1275,Draymith,0
1275,Vicarious_,0
1283,xios,1
1283,fallacy._,1
1283,sLipZ-,1
1283,K.r.y.p.T,1
1283,ben_afps,1
1283,eP_,0
1283,Killingg,0
1283,KylieJenner,0
1283,bdy,0
1283,therealfusion,0
1289,ben_afps,1
1289,sLipZ-,1
1289,xios,1
1289,fallacy._,1
1289,K.r.y.p.T,1
1289,Killingg,0
1289,KylieJenner,0
1289,bdy,0
1289,therealfusion,0
1289,eP_,0
1298,bdy,1
1298,eP_,1
1298,Ðarth,1
1298,xios,1
1298,K.r.y.p.T,1
1298,ExitNextRight,0
1298,therealfusion,0
1298,fallacy._,0
1298,inceptoS-,0
1298,PaWwEeZy,0
1308,inceptoS-,1
1308,ExitNextRight,1
1308,therealfusion,1
1308,fallacy._,1
1308,PaWwEeZy,1
1308,K.r.y.p.T,0
1308,bdy,0
1308,eP_,0
1308,xios,0
1308,Ðarth,0
1312,Geetee,1
1312,x_WaR_xX,1
1312,HoBoxX7Xx,1
1312,constablle,1
1312,Demon1_,1
1312,Rars,0
1312,SkullZzz-,0
1312,emc.clark.kent,0
1312,Maddeh,0
1312,Vicarious_,0
1316,Vicarious_,1
1316,Maddeh,1
1316,Rars,1
1316,SkullZzz-,1
1316,emc.clark.kent,1
1316,Demon1_,0
1316,constablle,0
1316,x_WaR_xX,0
1316,HoBoxX7Xx,0
1316,Geetee,0
1319,Rars,1
1319,SkullZzz-,1
1319,emc.clark.kent,1
1319,Vicarious_,1
1319,Maddeh,1
1319,x_WaR_xX,0
1319,Geetee,0
1319,Demon1_,0
1319,constablle,0
1319,HoBoxX7Xx,0
1575,bdy,1
1575,Dr.EggMcMuffin,1
1575,inceptoS-,1
1575,Vicarious_,1
1575,fallacy._,1
1575,eP_,0
1575,Demon1_,0
1575,K.r.y.p.T,0
1575,sLipZ-,0
1575,Kngkyle,0
1581,eP_,1
1581,Demon1_,1
1581,sLipZ-,1
1581,K.r.y.p.T,1
1581,Kngkyle,1
1581,Dr.EggMcMuffin,0
1581,Vicarious_,0
1581,bdy,0
1581,inceptoS-,0
1581,fallacy._,0
1586,KylieJenner,1
1586,johnnydang,1
1586,SkullZzz-,1
1586,constablle,1
1586,linoleum,1
1586,Rars,0
1586,Ðarth,0
1586,Bizygha,0
1586,ExitNextRight,0
1586,HuskyT_T,0
1592,HuskyT_T,1
1592,Bizygha,1
1592,ExitNextRight,1
1592,johnnydang,1
1592,Ðarth,1
1592,constablle,0
1592,KylieJenner,0
1592,Rars,0
1592,SkullZzz-,0
1592,linoleum,0
1598,phantaśi,1
1598,ExitNextRight,1
1598,rÌffågë,1
1598,x_WaR_xX,1
1598,Kngkyle,1
1598,Ðarth,0
1598,Draymith,0
1598,Geetee,0
1598,SkullZzz-,0
1598,Vicarious_,0
1601,Ðarth,1
1601,SkullZzz-,1
1601,Vicarious_,1
1601,Geetee,1
1601,Draymith,1
1601,x_WaR_xX,0
1601,rÌffågë,0
1601,ExitNextRight,0
1601,Kngkyle,0
1601,phantaśi,0
1608,x_WaR_xX,1
1608,Draymith,1
1608,Kngkyle,1
1608,ExitNextRight,1
1608,rÌffågë,1
1608,Geetee,0
1608,Rars,0
1608,Ðarth,0
1608,Bizygha,0
1608,Vicarious_,0
1614,Bizygha,1
1614,Vicarious_,1
1614,Rars,1
1614,Geetee,1
1614,Ðarth,1
1614,ExitNextRight,0
1614,Draymith,0
1614,x_WaR_xX,0
1614,rÌffågë,0
1614,Kngkyle,0
1825,Draymith,1
1825,SkullZzz-,1
1825,bdy,1
1825,Rars,1
1825,Kngkyle,1
1825,KylieJenner,0
1825,acme_,0
1825,Maddeh,0
1825,johnnydang,0
1825,Vicarious_,0
1832,Rars,1
1832,bdy,1
1832,SkullZzz-,1
1832,Draymith,1
1832,Kngkyle,1
1832,johnnydang,0
1832,Vicarious_,0
1832,Maddeh,0
1832,KylieJenner,0
1832,acme_,0
1841,blackmane-,1
1841,Kngkyle,1
1841,eP_,1
1841,SkullZzz-,1
1841,bdy,1
1841,johnnydang,0
1841,KylieJenner,0
1841,x_WaR_xX,0
1841,Vicarious_,0
1841,Draymith,0
1848,Vicarious_,1
1848,johnnydang,1
1848,bdy,1
1848,Draymith,1
1848,KylieJenner,1
1848,eP_,0
1848,blackmane-,0
1848,x_WaR_xX,0
1848,SkullZzz-,0
1848,Kngkyle,0
1856,Dr.EggMcMuffin,1
1856,Ðarth,1
1856,eP_,1
1856,KylieJenner,1
1856,Vicarious_,1
1856,Draymith,0
1856,blackmane-,0
1856,K.r.y.p.T,0
1856,linoleum,0
1856,Kngkyle,0
1860,eP_,1
1860,Dr.EggMcMuffin,1
1860,KylieJenner,1
1860,Vicarious_,1
1860,Ðarth,1
1860,blackmane-,0
1860,linoleum,0
1860,K.r.y.p.T,0
1860,Draymith,0
1860,Kngkyle,0
2081,xios,1
2081,constablle,1
2081,emc.clark.kent,1
2081,rÌffågë,1
2081,acme_,1
2081,Rars,0
2081,SkullZzz-,0
2081,GaetsOne,0
2081,Vicarious_,0
2081,Kronos[X],0
2087,constablle,1
2087,rÌffågë,1
2087,acme_,1
2087,xios,1
2087,emc.clark.kent,1
2087,Vicarious_,0
2087,GaetsOne,0
2087,Rars,0
2087,Kronos[X],0
2087,SkullZzz-,0
2100,x_WaR_xX,1
2100,SkullZzz-,1
2100,Kronos[X],1
2100,HoBoxX7Xx,1
2100,acme_,1
2100,Demon1_,0
2100,Vicarious_,0
2100,rÌffågë,0
2100,constablle,0
2100,emc.clark.kent,0
2105,x_WaR_xX,1
2105,HoBoxX7Xx,1
2105,SkullZzz-,1
2105,acme_,1
2105,Kronos[X],1
2105,Demon1_,0
2105,rÌffågë,0
2105,emc.clark.kent,0
2105,Vicarious_,0
2105,constablle,0
2117,Rars,1
2117,K.r.y.p.T,1
2117,x_WaR_xX,1
2117,SkullZzz-,1
2117,Vicarious_,1
2117,HoBoxX7Xx,0
2117,blackmane-,0
2117,Kngkyle,0
2117,Kronos[X],0
2117,constablle,0
2123,K.r.y.p.T,1
2123,Vicarious_,1
2123,Rars,1
2123,x_WaR_xX,1
2123,SkullZzz-,1
2123,Kronos[X],0
2123,blackmane-,0
2123,HoBoxX7Xx,0
2123,constablle,0
2123,Kngkyle,0
2129,xios,1
2129,ben_afps,1
2129,therealfusion,1
2129,Dr.EggMcMuffin,1
2129,fallacy._,1
2129,KylieJenner,0
2129,linoleum,0
2129,bdy,0
2129,sLipZ-,0
2129,phantaśi,0
2134,fallacy._,1
2134,Dr.EggMcMuffin,1
2134,ben_afps,1
2134,therealfusion,1
2134,xios,1
2134,sLipZ-,0
2134,linoleum,0
2134,KylieJenner,0
2134,bdy,0
2134,phantaśi,0
2147,Bizygha,1
2147,constablle,1
2147,Rars,1
2147,Geetee,1
2147,HuskyT_T,1
2147,Maddeh,0
2147,Kronos[X],0
2147,blackmane-,0
2147,HoBoxX7Xx,0
2147,ExitNextRight,0
2151,Maddeh,1
2151,HoBoxX7Xx,1
2151,blackmane-,1
2151,Kronos[X],1
2151,ExitNextRight,1
2151,Geetee,0
2151,HuskyT_T,0
2151,Bizygha,0
2151,Rars,0
2151,constablle,0
2351,Kngkyle,1
2351,HYEGUYS,1
2351,Ðarth,1
2351,sLipZ-,1
2351,Demon1_,1
2351,KylieJenner,0
2351,fallacy._,0
2351,cafe,0
2351,K.r.y.p.T,0
2351,acme_,0
2359,K.r.y.p.T,1
2359,acme_,1
2359,KylieJenner,1
2359,cafe,1
2359,fallacy._,1
2359,Kngkyle,0
2359,Ðarth,0
2359,HYEGUYS,0
2359,Demon1_,0
2359,sLipZ-,0
2366,KylieJenner,1
2366,K.r.y.p.T,1
2366,HYEGUYS,1
2366,fallacy._,1
2366,pb.,1
2366,lzr.,0
2366,Ðarth,0
2366,blackmane-,0
2366,Kngkyle,0
2366,Draymith,0
2369,blackmane-,1
2369,lzr.,1
2369,Ðarth,1
2369,Draymith,1
2369,Kngkyle,1
2369,fallacy._,0
2369,K.r.y.p.T,0
2369,HYEGUYS,0
2369,pb.,0
2369,KylieJenner,0
2375,Kngkyle,1
2375,Draymith,1
2375,HYEGUYS,1
2375,blackmane-,1
2375,lzr.,1
2375,bdy,0
2375,therealfusion,0
2375,Ðarth,0
2375,ben_afps,0
2375,cafe,0
2380,ben_afps,1
2380,bdy,1
2380,Ðarth,1
2380,therealfusion,1
2380,cafe,1
2380,HYEGUYS,0
2380,Kngkyle,0
2380,Draymith,0
2380,lzr.,0
2380,blackmane-,0
2697,Met`,1
2697,constablle,1
2697,emc.clark.kent,1
2697,pb.,1
2697,Demon1_,1
2697,HoBoxX7Xx,0
2697,SkullZzz-,0
2697,Bizygha,0
2697,Geetee,0
2697,Ðarth,0
2703,Bizygha,1
2703,xios,1
2703,SkullZzz-,1
2703,Ðarth,1
2703,Geetee,1
2703,emc.clark.kent,0
2703,pb.,0
2703,Met`,0
2703,constablle,0
2703,Demon1_,0
2717,cafe,1
2717,Demon1_,1
2717,lzr.,1
2717,Kngkyle,1
2717,therealfusion,1
2717,Ðarth,0
2717,Met`,0
2717,ExitNextRight,0
2717,kxboops,0
2717,KylieJenner,0
2725,Met`,1
2725,kxboops,1
2725,KylieJenner,1
2725,ExitNextRight,1
2725,Ðarth,1
2725,lzr.,0
2725,Demon1_,0
2725,Kngkyle,0
2725,cafe,0
2725,therealfusion,0
2733,therealfusion,1
2733,KylieJenner,1
2733,Met`,1
2733,Kngkyle,1
2733,Draymith,1
2733,lzr.,0
2733,Ðarth,0
2733,bdy,0
2733,fallacy._,0
2733,Vicarious_,0
2736,KylieJenner,1
2736,therealfusion,1
2736,Met`,1
2736,Draymith,1
2736,Kngkyle,1
2736,fallacy._,0
2736,bdy,0
2736,lzr.,0
2736,Ðarth,0
2736,Vicarious_,0
2744,ExitNextRight,1
2744,Bizygha,1
2744,bdy,1
2744,constablle,1
2744,kxboops,1
2744,Met`,0
2744,Ðarth,0
2744,Rars,0
2744,Draymith,0
2744,Geetee,0
2748,Met`,1
2748,Rars,1
2748,Geetee,1
2748,Ðarth,1
2748,Draymith,1
2748,constablle,0
2748,ExitNextRight,0
2748,kxboops,0
2748,Bizygha,0
2748,bdy,0
2995,pb.,1
2995,sekomaniac,1
2995,Demon1_,1
2995,SkullZzz-,1
2995,K.r.y.p.T,1
2995,x_WaR_xX,0
2995,Geetee,0
2995,Rars,0
2995,sLipZ-,0
2995,Kngkyle,0
3006,Rars,1
3006,Demon1_,1
3006,SkullZzz-,1
3006,pb.,1
3006,K.r.y.p.T,1
3006,Kngkyle,0
3006,x_WaR_xX,0
3006,sLipZ-,0
3006,Geetee,0
3006,sekomaniac,0
3084,KylieJenner,1
3084,Ðarth,1
3084,bdy,1
3084,inceptoS-,1
3084,Draymith,1
3084,Kngkyle,0
3084,HYEGUYS,0
3084,Demon1_,0
3084,sLipZ-,0
3084,K.r.y.p.T,0
3088,bdy,1
3088,inceptoS-,1
3088,KylieJenner,1
3088,Ðarth,1
3088,Draymith,1
3088,HYEGUYS,0
3088,Demon1_,0
3088,Kngkyle,0
3088,sLipZ-,0
3088,K.r.y.p.T,0
3098,emc.clark.kent,1
3098,Demon1_,1
3098,K.r.y.p.T,1
3098,SkullZzz-,1
3098,Ðarth,1
3098,constablle,0
3098,Rars,0
3098,ExitNextRight,0
3098,sLipZ-,0
3098,Draymith,0
3102,SkullZzz-,1
3102,emc.clark.kent,1
3102,Demon1_,1
3102,K.r.y.p.T,1
3102,Ðarth,1
3102,constablle,0
3102,ExitNextRight,0
3102,Rars,0
3102,Draymith,0
3102,sLipZ-,0
3121,ExitNextRight,1
3121,Bizygha,1
3121,Ðarth,1
3121,constablle,1
3121,K.r.y.p.T,1
3121,Geetee,0
3121,Rars,0
3121,sLipZ-,0
3121,bdy,0
3121,Draymith,0
3126,Rars,1
3126,sLipZ-,1
3126,Draymith,1
3126,Geetee,1
3126,bdy,1
3126,Bizygha,0
3126,constablle,0
3126,ExitNextRight,0
3126,K.r.y.p.T,0
3126,Ðarth,0
3325,Vicarious_,1
3325,Demon1_,1
3325,Kngkyle,1
3325,ExitNextRight,1
3325,emc.clark.kent,1
3325,bdy,0
3325,SkullZzz-,0
3325,Rars,0
3325,pb.,0
3325,kxboops,0
3328,Demon1_,1
3328,Kngkyle,1
3328,emc.clark.kent,1
3328,Vicarious_,1
3328,ExitNextRight,1
3328,bdy,0
3328,Rars,0
3328,SkullZzz-,0
3328,pb.,0
3328,kxboops,0
3369,Jøker.ッ,1
3369,SkullZzz-,1
3369,Rars,1
3369,GallowBoob3,1
3369,ExitNextRight,1
3369,Demon1_,0
3369,plat,0
3369,constablle,0
3369,Kngkyle,0
3369,HoBoxX7Xx,0
3374,SkullZzz-,1
3374,GallowBoob3,1
3374,Jøker.ッ,1
3374,Rars,1
3374,ExitNextRight,1
3374,constablle,0
3374,plat,0
3374,Kngkyle,0
3374,Demon1_,0
3374,HoBoxX7Xx,0
3407,ExitNextRight,1
3407,sLipZ-,1
3407,therealfusion,1
3407,K.r.y.p.T,1
3407,ben_afps,1
3407,Vicarious_,0
3407,bdy,0
3407,cafe,0
3407,KylieJenner,0
3407,Kngkyle,0
3421,bdy,1
3421,ben_afps,1
3421,therealfusion,1
3421,ExitNextRight,1
3421,K.r.y.p.T,1
3421,xios,0
3421,Ðarth,0
3421,KylieJenner,0
3421,sLipZ-,0
3421,Kngkyle,0
3424,KylieJenner,1
3424,Ðarth,1
3424,Kngkyle,1
3424,sLipZ-,1
3424,xios,1
3424,bdy,0
3424,ExitNextRight,0
3424,therealfusion,0
3424,ben_afps,0
3424,K.r.y.p.T,0
3628,linoleum,1
3628,Rars,1
3628,x_WaR_xX,1
3628,KylieJenner,1
3628,bdy,1
3628,constablle,0
3628,Demon1_,0
3628,rÌffågë,0
3628,SkullZzz-,0
3628,ExitNextRight,0
3636,KylieJenner,1
3636,Rars,1
3636,bdy,1
3636,x_WaR_xX,1
3636,linoleum,1
3636,Demon1_,0
3636,SkullZzz-,0
3636,rÌffågë,0
3636,constablle,0
3636,ExitNextRight,0
3653,emc.clark.kent,1
3653,Maddeh,1
3653,Vicarious_,1
3653,bdy,1
3653,therealfusion,1
3653,SkullZzz-,0
3653,ExitNextRight,0
3653,xios,0
3653,blackmane-,0
3653,constablle,0
3662,bdy,1
3662,Vicarious_,1
3662,Maddeh,1
3662,emc.clark.kent,1
3662,therealfusion,1
3662,constablle,0
3662,blackmane-,0
3662,SkullZzz-,0
3662,ExitNextRight,0
3662,xios,0
3902,sLipZ-,1
3902,bdy,1
3902,xelfer,1
3902,acme_,1
3902,Demon1_,1
3902,Vicarious_,0
3902,linoleum,0
3902,ExitNextRight,0
3902,Kngkyle,0
3902,therealfusion,0
3908,xelfer,1
3908,acme_,1
3908,Demon1_,1
3908,bdy,1
3908,sLipZ-,1
3908,Vicarious_,0
3908,linoleum,0
3908,ExitNextRight,0
3908,Kngkyle,0
3908,therealfusion,0
3917,therealfusion,1
3917,ben_afps,1
3917,bdy,1
3917,fallacy._,1
3917,xios,1
3917,blackmane-,0
3917,sLipZ-,0
3917,acme_,0
3917,Kngkyle,0
3917,pb.,0
3928,KylieJenner,1
3928,ExitNextRight,1
3928,fallacy._,1
3928,ben_afps,1
3928,blackmane-,1
3928,sLipZ-,0
3928,Kngkyle,0
3928,K.r.y.p.T,0
3928,therealfusion,0
3928,bdy,0
3934,sLipZ-,1
3934,bdy,1
3934,K.r.y.p.T,1
3934,therealfusion,1
3934,Kngkyle,1
3934,blackmane-,0
3934,ben_afps,0
3934,KylieJenner,0
3934,ExitNextRight,0
3934,fallacy._,0
3942,bdy,1
3942,K.r.y.p.T,1
3942,Kngkyle,1
3942,sLipZ-,1
3942,therealfusion,1
3942,KylieJenner,0
3942,ExitNextRight,0
3942,blackmane-,0
3942,ben_afps,0
3942,fallacy._,0
3944,emc.clark.kent,1
3944,x_WaR_xX,1
3944,xelfer,1
3944,rÌffågë,1
3944,Sheep11111,1
3944,Rars,0
3944,Vicarious_,0
3944,SkullZzz-,0
3944,Ðarth,0
3944,constablle,0
3951,Rars,1
3951,constablle,1
3951,Vicarious_,1
3951,Ðarth,1
3951,SkullZzz-,1
3951,Sheep11111,0
3951,rÌffågë,0
3951,emc.clark.kent,0
3951,x_WaR_xX,0
3951,xelfer,0
3963,SkullZzz-,1
3963,ExitNextRight,1
3963,Rars,1
3963,bdy,1
3963,xelfer,1
3963,x_WaR_xX,0
3963,Bizygha,0
3963,blackmane-,0
3963,constablle,0
3963,Ðarth,0
3970,bdy,1
3970,ExitNextRight,1
3970,Rars,1
3970,SkullZzz-,1
3970,xelfer,1
3970,constablle,0
3970,blackmane-,0
3970,Bizygha,0
3970,Ðarth,0
3970,x_WaR_xX,0
3976,Ðarth,1
3976,Geetee,1
3976,blackmane-,1
3976,x_WaR_xX,1
3976,ExitNextRight,1
3976,inceptoS-,0
3976,Bizygha,0
3976,pb.,0
3976,constablle,0
3976,rÌffågë,0
4179,PaWwEeZy,1
4179,Vicarious_,1
4179,Rars,1
4179,Maddeh,1
4179,Kngkyle,1
4179,constablle,0
4179,ExitNextRight,0
4179,emc.clark.kent,0
4179,Demon1_,0
4179,therealfusion,0
4185,PaWwEeZy,1
4185,Maddeh,1
4185,Rars,1
4185,Vicarious_,1
4185,Kngkyle,1
4185,emc.clark.kent,0
4185,Demon1_,0
4185,therealfusion,0
4185,constablle,0
4185,ExitNextRight,0
4197,blackmane-,1
4197,Sheep11111,1
4197,Demon1_,1
4197,K.r.y.p.T,1
4197,Maddeh,1
4197,Rars,0
4197,SkullZzz-,0
4197,ExitNextRight,0
4197,pb.,0
4197,constablle,0
4202,Sheep11111,1
4202,blackmane-,1
4202,K.r.y.p.T,1
4202,Maddeh,1
4202,Demon1_,1
4202,pb.,0
4202,ExitNextRight,0
4202,constablle,0
4202,SkullZzz-,0
4202,Rars,0
4208,xios,1
4208,ben_afps,1
4208,xelfer,1
4208,Demon1_,1
4208,Kngkyle,1
4208,sLipZ-,0
4208,K.r.y.p.T,0
4208,therealfusion,0
4208,ExitNextRight,0
4208,blackmane-,0
4213,K.r.y.p.T,1
4213,therealfusion,1
4213,sLipZ-,1
4213,blackmane-,1
4213,ExitNextRight,1
4213,Demon1_,0
4213,Kngkyle,0
4213,ben_afps,0
4213,xelfer,0
4213,xios,0
4218,phantaśi,1
4218,therealfusion,1
4218,K.r.y.p.T,1
4218,sLipZ-,1
4218,xios,1
4218,ben_afps,0
4218,xelfer,0
4218,ExitNextRight,0
4218,inceptoS-,0
4218,blackmane-,0
4221,therealfusion,1
4221,phantaśi,1
4221,K.r.y.p.T,1
4221,sLipZ-,1
4221,xios,1
4221,ben_afps,0
4221,ExitNextRight,0
4221,inceptoS-,0
4221,blackmane-,0
4221,xelfer,0
4229,xelfer,1
4229,ben_afps,1
4229,blackmane-,1
4229,phantaśi,1
4229,xios,1
4229,inceptoS-,0
4229,KylieJenner,0
4229,bdy,0
4229,Met`,0
4229,therealfusion,0
4233,xelfer,1
4233,phantaśi,1
4233,blackmane-,1
4233,xios,1
4233,ben_afps,1
4233,therealfusion,0
4233,KylieJenner,0
4233,Met`,0
4233,bdy,0
4233,inceptoS-,0
4485,ExitNextRight,1
4485,xelfer,1
4485,ben_afps,1
4485,sLipZ-,1
4485,fallacy._,1
4485,Demon1_,0
4485,eP_,0
4485,therealfusion,0
4485,Draymith,0
4485,Kngkyle,0
4492,therealfusion,1
4492,Demon1_,1
4492,eP_,1
4492,Kngkyle,1
4492,Draymith,1
4492,xelfer,0
4492,ExitNextRight,0
4492,sLipZ-,0
4492,fallacy._,0
4492,ben_afps,0
4499,Kngkyle,1
4499,K.r.y.p.T,1
4499,ben_afps,1
4499,therealfusion,1
4499,eP_,1
4499,xelfer,0
4499,xios,0
4499,blackmane-,0
4499,Demon1_,0
4499,fallacy._,0
4503,Rars,1
4503,ExitNextRight,1
4503,SkullZzz-,1
4503,Sheep11111,1
4503,Vicarious_,1
4503,KylieJenner,0
4503,Geetee,0
4503,johnnydang,0
4503,phantaśi,0
4503,x_WaR_xX,0
4505,K.r.y.p.T,1
4505,therealfusion,1
4505,Kngkyle,1
4505,eP_,1
4505,ben_afps,1
4505,fallacy._,0
4505,blackmane-,0
4505,xios,0
4505,Demon1_,0
4505,xelfer,0
4508,phantaśi,1
4508,KylieJenner,1
4508,x_WaR_xX,1
4508,Geetee,1
4508,johnnydang,1
4508,Sheep11111,0
4508,Vicarious_,0
4508,Rars,0
4508,SkullZzz-,0
4508,ExitNextRight,0
4518,blackmane-,1
4518,inceptoS-,1
4518,ExitNextRight,1
4518,xios,1
4518,sLipZ-,1
4518,ben_afps,0
4518,fallacy._,0
4518,Kngkyle,0
4518,xelfer,0
4518,bdy,0
